ID	ENTREZ_GENE_ID
80025_at	80025
80028_at	80028
80031_at	80031
80032_at	80032
80034_at	80034
80035_at	80035
80036_at	80036
80045_at	80045
80054_at	80054
80055_at	80055
80059_at	80059
80063_at	80063
80067_at	80067
80069_at	80069
80070_at	80070
80071_at	80071
80072_at	80072
80086_at	80086
80094_at	80094
80095_at	80095
80097_at	80097
80099_at	80099
800_at	800
80108_at	80108
80110_at	80110
80111_at	80111
80114_at	80114
80115_at	80115
80117_at	80117
80119_at	80119
80122_at	80122
80124_at	80124
80125_at	80125
80127_at	80127
80128_at	80128
80129_at	80129
80131_at	80131
80133_at	80133
80135_at	80135
80139_at	80139
8013_at	8013
80142_at	80142
80143_at	80143
80144_at	80144
80145_at	80145
80146_at	80146
80148_at	80148
80149_at	80149
80150_at	80150
80152_at	80152
80153_at	80153
80155_at	80155
80157_at	80157
80161_at	80161
80162_at	80162
80164_at	80164
80167_at	80167
80168_at	80168
80169_at	80169
80173_at	80173
80174_at	80174
80176_at	80176
80177_at	80177
80178_at	80178
80179_at	80179
80183_at	80183
80184_at	80184
80185_at	80185
80194_at	80194
80195_at	80195
80196_at	80196
80198_at	80198
80199_at	80199
8019_at	8019
801_at	801
80201_at	80201
80204_at	80204
80205_at	80205
80206_at	80206
80207_at	80207
80208_at	80208
80209_at	80209
80210_at	80210
80212_at	80212
80213_at	80213
80215_at	80215
80216_at	80216
80217_at	80217
80218_at	80218
80219_at	80219
8021_at	8021
80221_at	80221
80222_at	80222
80223_at	80223
80224_at	80224
80227_at	80227
80228_at	80228
8022_at	8022
80230_at	80230
80231_at	80231
80232_at	80232
80233_at	80233
80235_at	80235
80237_at	80237
80243_at	80243
80254_at	80254
80255_at	80255
80256_at	80256
80258_at	80258
80262_at	80262
80263_at	80263
80264_at	80264
80267_at	80267
80270_at	80270
80271_at	80271
80273_at	80273
80274_at	80274
80279_at	80279
8027_at	8027
8028_at	8028
80298_at	80298
8029_at	8029
80301_at	80301
80303_at	80303
80304_at	80304
80305_at	80305
80306_at	80306
80307_at	80307
80308_at	80308
80309_at	80309
8030_at	8030
80310_at	80310
80311_at	80311
80312_at	80312
80313_at	80313
80314_at	80314
80315_at	80315
80316_at	80316
80317_at	80317
80318_at	80318
80319_at	80319
8031_at	8031
80320_at	80320
80321_at	80321
80323_at	80323
80324_at	80324
80325_at	80325
80326_at	80326
80328_at	80328
80329_at	80329
80331_at	80331
80332_at	80332
80333_at	80333
80335_at	80335
80336_at	80336
80339_at	80339
80341_at	80341
80342_at	80342
80343_at	80343
80344_at	80344
80345_at	80345
80346_at	80346
80347_at	80347
80349_at	80349
8034_at	8034
80350_at	80350
80351_at	80351
80352_at	80352
8036_at	8036
80380_at	80380
80381_at	80381
8038_at	8038
8045_at	8045
8048_at	8048
8050_at	8050
805_at	805
8061_at	8061
8065_at	8065
80700_at	80700
80704_at	80704
80705_at	80705
80709_at	80709
80712_at	80712
80714_at	80714
80723_at	80723
80724_at	80724
80725_at	80725
80726_at	80726
80727_at	80727
80728_at	80728
80731_at	80731
80736_at	80736
80737_at	80737
80739_at	80739
8073_at	8073
80740_at	80740
80741_at	80741
80742_at	80742
80745_at	80745
80746_at	80746
8074_at	8074
80757_at	80757
80758_at	80758
80759_at	80759
80760_at	80760
80761_at	80761
80762_at	80762
80763_at	80763
80764_at	80764
80765_at	80765
8076_at	8076
80772_at	80772
80774_at	80774
80775_at	80775
80776_at	80776
80777_at	80777
80778_at	80778
80781_at	80781
80789_at	80789
8078_at	8078
80790_at	80790
8079_at	8079
80816_at	80816
80817_at	80817
80818_at	80818
80820_at	80820
80821_at	80821
80823_at	80823
80824_at	80824
80829_at	80829
8082_at	8082
80830_at	80830
80831_at	80831
80832_at	80832
80833_at	80833
80834_at	80834
80835_at	80835
80851_at	80851
80852_at	80852
80853_at	80853
80854_at	80854
80856_at	80856
8085_at	8085
80862_at	80862
80863_at	80863
80868_at	80868
8086_at	8086
8087_at	8087
80895_at	80895
80896_at	80896
8089_at	8089
808_at	808
8091_at	8091
8092_at	8092
80975_at	80975
8099_at	8099
8100_at	8100
81027_at	81027
81029_at	81029
81030_at	81030
81031_at	81031
81033_at	81033
81034_at	81034
81035_at	81035
81037_at	81037
81050_at	81050
81061_at	81061
810_at	810
8110_at	8110
8111_at	8111
81127_at	81127
8115_at	8115
81168_at	81168
811_at	811
8120_at	8120
8123_at	8123
8125_at	8125
81282_at	81282
81285_at	81285
8128_at	8128
81300_at	81300
81309_at	81309
81318_at	81318
8131_at	8131
81327_at	81327
81328_at	81328
81341_at	81341
81343_at	81343
81392_at	81392
8139_at	8139
813_at	813
8140_at	8140
81442_at	81442
81448_at	81448
81466_at	81466
81469_at	81469
81470_at	81470
81472_at	81472
81488_at	81488
8148_at	8148
81490_at	81490
81491_at	81491
81492_at	81492
81493_at	81493
81494_at	81494
814_at	814
81501_at	81501
81502_at	81502
81532_at	81532
81533_at	81533
81537_at	81537
81539_at	81539
8153_at	8153
81542_at	81542
81543_at	81543
81544_at	81544
81545_at	81545
81550_at	81550
81551_at	81551
81552_at	81552
81553_at	81553
81554_at	81554
81555_at	81555
81556_at	81556
81558_at	81558
81559_at	81559
81562_at	81562
81563_at	81563
81565_at	81565
81566_at	81566
81569_at	81569
81570_at	81570
81571_at	81571
81572_at	81572
81573_at	81573
81575_at	81575
81576_at	81576
81577_at	81577
81578_at	81578
81579_at	81579
815_at	815
81602_at	81602
81603_at	81603
81605_at	81605
81606_at	81606
81607_at	81607
81608_at	81608
81609_at	81609
81610_at	81610
81611_at	81611
81614_at	81614
81615_at	81615
81616_at	81616
81617_at	81617
81618_at	81618
81619_at	81619
8161_at	8161
81620_at	81620
81621_at	81621
81622_at	81622
81623_at	81623
81624_at	81624
81626_at	81626
81627_at	81627
81628_at	81628
81629_at	81629
81631_at	81631
8165_at	8165
81669_at	81669
81671_at	81671
81688_at	81688
81689_at	81689
81691_at	81691
81693_at	81693
81696_at	81696
81697_at	81697
81698_at	81698
816_at	816
81704_at	81704
81706_at	81706
8170_at	8170
8174_at	8174
8175_at	8175
81786_at	81786
81788_at	81788
81789_at	81789
8178_at	8178
81790_at	81790
81792_at	81792
81793_at	81793
81794_at	81794
81796_at	81796
81797_at	81797
817_at	817
81831_at	81831
81832_at	81832
81833_at	81833
81839_at	81839
81844_at	81844
81846_at	81846
81847_at	81847
81848_at	81848
81849_at	81849
81850_at	81850
81851_at	81851
81853_at	81853
81854_at	81854
81855_at	81855
81856_at	81856
81857_at	81857
81858_at	81858
81870_at	81870
81871_at	81871
81872_at	81872
81873_at	81873
81875_at	81875
81876_at	81876
8187_at	8187
81887_at	81887
81888_at	81888
81889_at	81889
81890_at	81890
81892_at	81892
81893_at	81893
81894_at	81894
8189_at	8189
818_at	818
81926_at	81926
81928_at	81928
81929_at	81929
8192_at	8192
81930_at	81930
81931_at	81931
81932_at	81932
8193_at	8193
8195_at	8195
819_at	819
81_at	81
8200_at	8200
8202_at	8202
8204_at	8204
8208_at	8208
8209_at	8209
820_at	820
8214_at	8214
8216_at	8216
8218_at	8218
821_at	821
8220_at	8220
8224_at	8224
8225_at	8225
8226_at	8226
8227_at	8227
8228_at	8228
822_at	822
8233_at	8233
8237_at	8237
8239_at	8239
823_at	823
8241_at	8241
8242_at	8242
8243_at	8243
824_at	824
825_at	825
8260_at	8260
8263_at	8263
8266_at	8266
8269_at	8269
826_at	826
8270_at	8270
8273_at	8273
8277_at	8277
827_at	827
8284_at	8284
8287_at	8287
8288_at	8288
8289_at	8289
828_at	828
8290_at	8290
8291_at	8291
8292_at	8292
8294_at	8294
8295_at	8295
829_at	829
8301_at	8301
8302_at	8302
8303_at	8303
8309_at	8309
830_at	830
8310_at	8310
8312_at	8312
8313_at	8313
8314_at	8314
8315_at	8315
8317_at	8317
8318_at	8318
831_at	831
8320_at	8320
8321_at	8321
8322_at	8322
8323_at	8323
8324_at	8324
83259_at	83259
8325_at	8325
8326_at	8326
8328_at	8328
8329_at	8329
832_at	832
8330_at	8330
8331_at	8331
8334_at	8334
8335_at	8335
8336_at	8336
8338_at	8338
83394_at	83394
8339_at	8339
833_at	833
83401_at	83401
8340_at	8340
83416_at	83416
83417_at	83417
8341_at	8341
8342_at	8342
83439_at	83439
83440_at	83440
83442_at	83442
83443_at	83443
83445_at	83445
83446_at	83446
83447_at	83447
83448_at	83448
83449_at	83449
8344_at	8344
83450_at	83450
83451_at	83451
83452_at	83452
8345_at	8345
83460_at	83460
83461_at	83461
83463_at	83463
83464_at	83464
83468_at	83468
8346_at	8346
83473_at	83473
83475_at	83475
83478_at	83478
83479_at	83479
8347_at	8347
83480_at	83480
83481_at	83481
83482_at	83482
83483_at	83483
8348_at	8348
8349_at	8349
834_at	834
8350_at	8350
8351_at	8351
8352_at	8352
83538_at	83538
83539_at	83539
8353_at	8353
83540_at	83540
83541_at	83541
83543_at	83543
83544_at	83544
83546_at	83546
83547_at	83547
83548_at	83548
83549_at	83549
8354_at	8354
83550_at	83550
83551_at	83551
8355_at	8355
8356_at	8356
8357_at	8357
8358_at	8358
83590_at	83590
83591_at	83591
83592_at	83592
83593_at	83593
83594_at	83594
83595_at	83595
83596_at	83596
83597_at	83597
83598_at	83598
8359_at	8359
835_at	835
83604_at	83604
83605_at	83605
83606_at	83606
83607_at	83607
83608_at	83608
8360_at	8360
8361_at	8361
83636_at	83636
83637_at	83637
83638_at	83638
83639_at	83639
8363_at	8363
83640_at	83640
83641_at	83641
83642_at	83642
83643_at	83643
83648_at	83648
8364_at	8364
83655_at	83655
83656_at	83656
83657_at	83657
83658_at	83658
83659_at	83659
8365_at	8365
83660_at	83660
83661_at	83661
83666_at	83666
83667_at	83667
8366_at	8366
8367_at	8367
8368_at	8368
83690_at	83690
83692_at	83692
83693_at	83693
83694_at	83694
83695_at	83695
83696_at	83696
83697_at	83697
83698_at	83698
83699_at	83699
8369_at	8369
836_at	836
83700_at	83700
83706_at	83706
83707_at	83707
83714_at	83714
83715_at	83715
83716_at	83716
83719_at	83719
83723_at	83723
83729_at	83729
8372_at	8372
83732_at	83732
83733_at	83733
83734_at	83734
83737_at	83737
83741_at	83741
83742_at	83742
83743_at	83743
83744_at	83744
83746_at	83746
83752_at	83752
83755_at	83755
83756_at	83756
83758_at	83758
83759_at	83759
83786_at	83786
83787_at	83787
83795_at	83795
8379_at	8379
837_at	837
8382_at	8382
8383_at	8383
83844_at	83844
83849_at	83849
83850_at	83850
83851_at	83851
83852_at	83852
83853_at	83853
83854_at	83854
83855_at	83855
83856_at	83856
83857_at	83857
83858_at	83858
83860_at	83860
83861_at	83861
83862_at	83862
83863_at	83863
83866_at	83866
83867_at	83867
83868_at	83868
83869_at	83869
8386_at	8386
83871_at	83871
83872_at	83872
83873_at	83873
83874_at	83874
83875_at	83875
83876_at	83876
83877_at	83877
83878_at	83878
83879_at	83879
8387_at	8387
83881_at	83881
83882_at	83882
83884_at	83884
83886_at	83886
83887_at	83887
83888_at	83888
83889_at	83889
8388_at	8388
83890_at	83890
83891_at	83891
83892_at	83892
83893_at	83893
83894_at	83894
83895_at	83895
83896_at	83896
83897_at	83897
838_at	838
83900_at	83900
83901_at	83901
83902_at	83902
83903_at	83903
8390_at	8390
8392_at	8392
83930_at	83930
83931_at	83931
83932_at	83932
83933_at	83933
83935_at	83935
83937_at	83937
83938_at	83938
83939_at	83939
83940_at	83940
83941_at	83941
83942_at	83942
83943_at	83943
83953_at	83953
83955_at	83955
83956_at	83956
83957_at	83957
83959_at	83959
8395_at	8395
8396_at	8396
83982_at	83982
83983_at	83983
83985_at	83985
83986_at	83986
83987_at	83987
83988_at	83988
83989_at	83989
8398_at	8398
83990_at	83990
83992_at	83992
83998_at	83998
83999_at	83999
8399_at	8399
839_at	839
84000_at	84000
84002_at	84002
8402_at	8402
84033_at	84033
84034_at	84034
8403_at	8403
8404_at	8404
84054_at	84054
84056_at	84056
84057_at	84057
84058_at	84058
84059_at	84059
8405_at	8405
84060_at	84060
84061_at	84061
84062_at	84062
84063_at	84063
84064_at	84064
84065_at	84065
84066_at	84066
84067_at	84067
84068_at	84068
84069_at	84069
8406_at	8406
84070_at	84070
84071_at	84071
84072_at	84072
84073_at	84073
84074_at	84074
84075_at	84075
84076_at	84076
84077_at	84077
84078_at	84078
84079_at	84079
8407_at	8407
84080_at	84080
84081_at	84081
84083_at	84083
84084_at	84084
84085_at	84085
8408_at	8408
8409_at	8409
840_at	840
84100_at	84100
84101_at	84101
84102_at	84102
84103_at	84103
84105_at	84105
84106_at	84106
84107_at	84107
84108_at	84108
84109_at	84109
8411_at	8411
84124_at	84124
84125_at	84125
84126_at	84126
84128_at	84128
8412_at	8412
84131_at	84131
84132_at	84132
84133_at	84133
84134_at	84134
84135_at	84135
84138_at	84138
84140_at	84140
84141_at	84141
84142_at	84142
84144_at	84144
84146_at	84146
84148_at	84148
84152_at	84152
84153_at	84153
84154_at	84154
84159_at	84159
84162_at	84162
84164_at	84164
84166_at	84166
84167_at	84167
84168_at	84168
8416_at	8416
84171_at	84171
84172_at	84172
84173_at	84173
84174_at	84174
84176_at	84176
84179_at	84179
8417_at	8417
84181_at	84181
84186_at	84186
84187_at	84187
84188_at	84188
84189_at	84189
8418_at	8418
84190_at	84190
84191_at	84191
84193_at	84193
84196_at	84196
84197_at	84197
8419_at	8419
841_at	841
84203_at	84203
84206_at	84206
8420_at	8420
84214_at	84214
84215_at	84215
84216_at	84216
84217_at	84217
84219_at	84219
84221_at	84221
84223_at	84223
84224_at	84224
84225_at	84225
84226_at	84226
84229_at	84229
84230_at	84230
84231_at	84231
84232_at	84232
84233_at	84233
84236_at	84236
84239_at	84239
84240_at	84240
84243_at	84243
84245_at	84245
84246_at	84246
84247_at	84247
84248_at	84248
84249_at	84249
8424_at	8424
84250_at	84250
84251_at	84251
84253_at	84253
84254_at	84254
84255_at	84255
84256_at	84256
84258_at	84258
84259_at	84259
8425_at	8425
84260_at	84260
84261_at	84261
84262_at	84262
84263_at	84263
84264_at	84264
84265_at	84265
84266_at	84266
84267_at	84267
84268_at	84268
84269_at	84269
84270_at	84270
84271_at	84271
84272_at	84272
84273_at	84273
84274_at	84274
84275_at	84275
84276_at	84276
84277_at	84277
84279_at	84279
8427_at	8427
84280_at	84280
84281_at	84281
84282_at	84282
84283_at	84283
84284_at	84284
84285_at	84285
84286_at	84286
84287_at	84287
84288_at	84288
84289_at	84289
8428_at	8428
84290_at	84290
84292_at	84292
84293_at	84293
84294_at	84294
84295_at	84295
84296_at	84296
84298_at	84298
84299_at	84299
842_at	842
84300_at	84300
84301_at	84301
84302_at	84302
84303_at	84303
84304_at	84304
84305_at	84305
84306_at	84306
84307_at	84307
84309_at	84309
84310_at	84310
84311_at	84311
84312_at	84312
84313_at	84313
84314_at	84314
84315_at	84315
84316_at	84316
84317_at	84317
84318_at	84318
84319_at	84319
8431_at	8431
84320_at	84320
84322_at	84322
84324_at	84324
84326_at	84326
84327_at	84327
84328_at	84328
84329_at	84329
84330_at	84330
84331_at	84331
84332_at	84332
84333_at	84333
84334_at	84334
84335_at	84335
84336_at	84336
84337_at	84337
8433_at	8433
84340_at	84340
84342_at	84342
84343_at	84343
8434_at	8434
8435_at	8435
84364_at	84364
84365_at	84365
84366_at	84366
8436_at	8436
84376_at	84376
8437_at	8437
8438_at	8438
8439_at	8439
843_at	843
8440_at	8440
84417_at	84417
84418_at	84418
84419_at	84419
84432_at	84432
84433_at	84433
84435_at	84435
84436_at	84436
84437_at	84437
84439_at	84439
8443_at	8443
84440_at	84440
84441_at	84441
84443_at	84443
84444_at	84444
84445_at	84445
84446_at	84446
84447_at	84447
84448_at	84448
84449_at	84449
8444_at	8444
84450_at	84450
84451_at	84451
84455_at	84455
84456_at	84456
84457_at	84457
84458_at	84458
8445_at	8445
84460_at	84460
84461_at	84461
84464_at	84464
84465_at	84465
84466_at	84466
84467_at	84467
8446_at	8446
8447_at	8447
8448_at	8448
84498_at	84498
8449_at	8449
844_at	844
84501_at	84501
84502_at	84502
84503_at	84503
84504_at	84504
8450_at	8450
84513_at	84513
84514_at	84514
84515_at	84515
84516_at	84516
84517_at	84517
84518_at	84518
84519_at	84519
8451_at	8451
84520_at	84520
84522_at	84522
84524_at	84524
84525_at	84525
84527_at	84527
84529_at	84529
8452_at	8452
84530_at	84530
84532_at	84532
84536_at	84536
84539_at	84539
8453_at	8453
84541_at	84541
84542_at	84542
84545_at	84545
84546_at	84546
84547_at	84547
84548_at	84548
84549_at	84549
8454_at	8454
84552_at	84552
84553_at	84553
84557_at	84557
8455_at	8455
84560_at	84560
84561_at	84561
8456_at	8456
84570_at	84570
84572_at	84572
8458_at	8458
8459_at	8459
845_at	845
8460_at	8460
84612_at	84612
84614_at	84614
84616_at	84616
84617_at	84617
84618_at	84618
84619_at	84619
84620_at	84620
84622_at	84622
84623_at	84623
84624_at	84624
84626_at	84626
84627_at	84627
84628_at	84628
84629_at	84629
8462_at	8462
84630_at	84630
84631_at	84631
84632_at	84632
84634_at	84634
84636_at	84636
84639_at	84639
8463_at	8463
84640_at	84640
84641_at	84641
84643_at	84643
84645_at	84645
84647_at	84647
84648_at	84648
84649_at	84649
8464_at	8464
84650_at	84650
84651_at	84651
84654_at	84654
84656_at	84656
84657_at	84657
84658_at	84658
84659_at	84659
84660_at	84660
84661_at	84661
84662_at	84662
84665_at	84665
84666_at	84666
84667_at	84667
84668_at	84668
84669_at	84669
84671_at	84671
84674_at	84674
84675_at	84675
84676_at	84676
84677_at	84677
84678_at	84678
84679_at	84679
8467_at	8467
84680_at	84680
84681_at	84681
84684_at	84684
84687_at	84687
84688_at	84688
84689_at	84689
8468_at	8468
84690_at	84690
84691_at	84691
84692_at	84692
84693_at	84693
84694_at	84694
84695_at	84695
84696_at	84696
84698_at	84698
84699_at	84699
846_at	846
84700_at	84700
84701_at	84701
84705_at	84705
84706_at	84706
84707_at	84707
84708_at	84708
84709_at	84709
8470_at	8470
84717_at	84717
8471_at	8471
84720_at	84720
84722_at	84722
84725_at	84725
84726_at	84726
84727_at	84727
84733_at	84733
84734_at	84734
84735_at	84735
8473_at	8473
84740_at	84740
84747_at	84747
84749_at	84749
84750_at	84750
84752_at	84752
84759_at	84759
84765_at	84765
84766_at	84766
84769_at	84769
8476_at	8476
84771_at	84771
84775_at	84775
84779_at	84779
8477_at	8477
84787_at	84787
84789_at	84789
84790_at	84790
84791_at	84791
84792_at	84792
84793_at	84793
84795_at	84795
84798_at	84798
8479_at	8479
847_at	847
84803_at	84803
84804_at	84804
84807_at	84807
84808_at	84808
84809_at	84809
8480_at	8480
84811_at	84811
84812_at	84812
84814_at	84814
84815_at	84815
84816_at	84816
84817_at	84817
84818_at	84818
8481_at	8481
84820_at	84820
84823_at	84823
84824_at	84824
84826_at	84826
8482_at	8482
84830_at	84830
84832_at	84832
84833_at	84833
84836_at	84836
84837_at	84837
84838_at	84838
84839_at	84839
8483_at	8483
84842_at	84842
84844_at	84844
84847_at	84847
84848_at	84848
84849_at	84849
8484_at	8484
84850_at	84850
84851_at	84851
84852_at	84852
84856_at	84856
84858_at	84858
84859_at	84859
84861_at	84861
84864_at	84864
84865_at	84865
84866_at	84866
84867_at	84867
84868_at	84868
84869_at	84869
84870_at	84870
84871_at	84871
84872_at	84872
84873_at	84873
84874_at	84874
84875_at	84875
84876_at	84876
84878_at	84878
84879_at	84879
8487_at	8487
84881_at	84881
84883_at	84883
84885_at	84885
84886_at	84886
84888_at	84888
84889_at	84889
84890_at	84890
84891_at	84891
84892_at	84892
84893_at	84893
84894_at	84894
84895_at	84895
84896_at	84896
84897_at	84897
84898_at	84898
84899_at	84899
84900_at	84900
84901_at	84901
84902_at	84902
84904_at	84904
84905_at	84905
84908_at	84908
84909_at	84909
8490_at	8490
84910_at	84910
84911_at	84911
84912_at	84912
84913_at	84913
84914_at	84914
84915_at	84915
84916_at	84916
84918_at	84918
84919_at	84919
8491_at	8491
84920_at	84920
84922_at	84922
84923_at	84923
84924_at	84924
84925_at	84925
84926_at	84926
84928_at	84928
84929_at	84929
8492_at	8492
84930_at	84930
84931_at	84931
84932_at	84932
84933_at	84933
84934_at	84934
84935_at	84935
84936_at	84936
84937_at	84937
84938_at	84938
84939_at	84939
8493_at	8493
84940_at	84940
84941_at	84941
84942_at	84942
84944_at	84944
84945_at	84945
84946_at	84946
84947_at	84947
84948_at	84948
84950_at	84950
84951_at	84951
84952_at	84952
84953_at	84953
84954_at	84954
84955_at	84955
84957_at	84957
84958_at	84958
84959_at	84959
8495_at	8495
84960_at	84960
84961_at	84961
84962_at	84962
84964_at	84964
84966_at	84966
84967_at	84967
84969_at	84969
8496_at	8496
84970_at	84970
84971_at	84971
84973_at	84973
84975_at	84975
84976_at	84976
84978_at	84978
8497_at	8497
84981_at	84981
84983_at	84983
84984_at	84984
84985_at	84985
84987_at	84987
84988_at	84988
84989_at	84989
8498_at	8498
84991_at	84991
84993_at	84993
84996_at	84996
8499_at	8499
85001_at	85001
85003_at	85003
85004_at	85004
85007_at	85007
85009_at	85009
8500_at	8500
85013_at	85013
85014_at	85014
85015_at	85015
85016_at	85016
85019_at	85019
8501_at	8501
85021_at	85021
85025_at	85025
85026_at	85026
85027_at	85027
85028_at	85028
8502_at	8502
8503_at	8503
8504_at	8504
8505_at	8505
8506_at	8506
8507_at	8507
8508_at	8508
8509_at	8509
8512_at	8512
8513_at	8513
8514_at	8514
8515_at	8515
8516_at	8516
8517_at	8517
8518_at	8518
8519_at	8519
8520_at	8520
8521_at	8521
8522_at	8522
85235_at	85235
85236_at	85236
8525_at	8525
8526_at	8526
8527_at	8527
85280_at	85280
85285_at	85285
85289_at	85289
8528_at	8528
85290_at	85290
85291_at	85291
85293_at	85293
85294_at	85294
8529_at	8529
85300_at	85300
85301_at	85301
85302_at	85302
8530_at	8530
85313_at	85313
85315_at	85315
8531_at	8531
85320_at	85320
85329_at	85329
8532_at	8532
8533_at	8533
8534_at	8534
85352_at	85352
85358_at	85358
85359_at	85359
8535_at	8535
85360_at	85360
85363_at	85363
85364_at	85364
85365_at	85365
85366_at	85366
85369_at	85369
8536_at	8536
85371_at	85371
85376_at	85376
85377_at	85377
85378_at	85378
85379_at	85379
8537_at	8537
85388_at	85388
85389_at	85389
8538_at	8538
85391_at	85391
85395_at	85395
85397_at	85397
8539_at	8539
85403_at	85403
85406_at	85406
85407_at	85407
85409_at	85409
8540_at	8540
85413_at	85413
85414_at	85414
85415_at	85415
85416_at	85416
85417_at	85417
8541_at	8541
8542_at	8542
85437_at	85437
85438_at	85438
85439_at	85439
8543_at	8543
85440_at	85440
85441_at	85441
85442_at	85442
85443_at	85443
85444_at	85444
85445_at	85445
85446_at	85446
85449_at	85449
85450_at	85450
85451_at	85451
85452_at	85452
85453_at	85453
85455_at	85455
85456_at	85456
85457_at	85457
85458_at	85458
85459_at	85459
8545_at	8545
85460_at	85460
85461_at	85461
85462_at	85462
85463_at	85463
85464_at	85464
85465_at	85465
8546_at	8546
85474_at	85474
85476_at	85476
85477_at	85477
85478_at	85478
85479_at	85479
8547_at	8547
85480_at	85480
85481_at	85481
8548_at	8548
85495_at	85495
8549_at	8549
85508_at	85508
85509_at	85509
8550_at	8550
8551_at	8551
8552_at	8552
8553_at	8553
8554_at	8554
8555_at	8555
85569_at	85569
8556_at	8556
8557_at	8557
8558_at	8558
8559_at	8559
8560_at	8560
8562_at	8562
8563_at	8563
8564_at	8564
8565_at	8565
8566_at	8566
8567_at	8567
8568_at	8568
8569_at	8569
8570_at	8570
8572_at	8572
8573_at	8573
8574_at	8574
8575_at	8575
8576_at	8576
8578_at	8578
857_at	857
8581_at	8581
85865_at	85865
8587_at	8587
858_at	858
8590_at	8590
859_at	859
8600_at	8600
8601_at	8601
8602_at	8602
8603_at	8603
8604_at	8604
8605_at	8605
8607_at	8607
8608_at	8608
8609_at	8609
860_at	860
8611_at	8611
8612_at	8612
8613_at	8613
8614_at	8614
8615_at	8615
8618_at	8618
861_at	861
8620_at	8620
8621_at	8621
8622_at	8622
8623_at	8623
8624_at	8624
8625_at	8625
8626_at	8626
8629_at	8629
862_at	862
8630_at	8630
8631_at	8631
8632_at	8632
8633_at	8633
8634_at	8634
8635_at	8635
8636_at	8636
8637_at	8637
8638_at	8638
8639_at	8639
863_at	863
8642_at	8642
8643_at	8643
8644_at	8644
8645_at	8645
8646_at	8646
8647_at	8647
8648_at	8648
8649_at	8649
864_at	864
8650_at	8650
8651_at	8651
8653_at	8653
8654_at	8654
8655_at	8655
8658_at	8658
8659_at	8659
865_at	865
8660_at	8660
8661_at	8661
8662_at	8662
8664_at	8664
8665_at	8665
8666_at	8666
8667_at	8667
8668_at	8668
8669_at	8669
866_at	866
8671_at	8671
8672_at	8672
8673_at	8673
8674_at	8674
8676_at	8676
8677_at	8677
8678_at	8678
867_at	867
8682_at	8682
8683_at	8683
8685_at	8685
8687_at	8687
8688_at	8688
8689_at	8689
868_at	868
8690_at	8690
8692_at	8692
8693_at	8693
8694_at	8694
8697_at	8697
8698_at	8698
869_at	869
86_at	86
8701_at	8701
8702_at	8702
8703_at	8703
8704_at	8704
8705_at	8705
8706_at	8706
8707_at	8707
8708_at	8708
8710_at	8710
8711_at	8711
8712_at	8712
8714_at	8714
8715_at	8715
87178_at	87178
8717_at	8717
8718_at	8718
871_at	871
8720_at	8720
8721_at	8721
8722_at	8722
8723_at	8723
8724_at	8724
8725_at	8725
8726_at	8726
8727_at	8727
8728_at	8728
8729_at	8729
8731_at	8731
8732_at	8732
8733_at	8733
8735_at	8735
8736_at	8736
8737_at	8737
8738_at	8738
8739_at	8739
873_at	873
8740_at	8740
8741_at	8741
8742_at	8742
8743_at	8743
8744_at	8744
8745_at	8745
8747_at	8747
8748_at	8748
8749_at	8749
874_at	874
8751_at	8751
8754_at	8754
8755_at	8755
8756_at	8756
8759_at	8759
875_at	875
8760_at	8760
8761_at	8761
8763_at	8763
8764_at	8764
8766_at	8766
8767_at	8767
8772_at	8772
8773_at	8773
8774_at	8774
8775_at	8775
87769_at	87769
8776_at	8776
8777_at	8777
8778_at	8778
8780_at	8780
8784_at	8784
8785_at	8785
8786_at	8786
8787_at	8787
8788_at	8788
8789_at	8789
8790_at	8790
8792_at	8792
8793_at	8793
8794_at	8794
8795_at	8795
8796_at	8796
8797_at	8797
8798_at	8798
8799_at	8799
87_at	87
8800_at	8800
8801_at	8801
8802_at	8802
8803_at	8803
8804_at	8804
8805_at	8805
8807_at	8807
8808_at	8808
8809_at	8809
8811_at	8811
8812_at	8812
8813_at	8813
8814_at	8814
8815_at	8815
8816_at	8816
8817_at	8817
8818_at	8818
8819_at	8819
881_at	881
8820_at	8820
8821_at	8821
8822_at	8822
8823_at	8823
8824_at	8824
8825_at	8825
8826_at	8826
8828_at	8828
8829_at	8829
8831_at	8831
8832_at	8832
8833_at	8833
8834_at	8834
8835_at	8835
8836_at	8836
8837_at	8837
8838_at	8838
8839_at	8839
883_at	883
8840_at	8840
8841_at	8841
8842_at	8842
8843_at	8843
8844_at	8844
88455_at	88455
8846_at	8846
8847_at	8847
8848_at	8848
8850_at	8850
8851_at	8851
8852_at	8852
8853_at	8853
8854_at	8854
8856_at	8856
8857_at	8857
8858_at	8858
8859_at	8859
885_at	885
8861_at	8861
8862_at	8862
8863_at	8863
8864_at	8864
8867_at	8867
8869_at	8869
886_at	886
8870_at	8870
8871_at	8871
8872_at	8872
88745_at	88745
8874_at	8874
8875_at	8875
8876_at	8876
8877_at	8877
8878_at	8878
8879_at	8879
887_at	887
8880_at	8880
8881_at	8881
8882_at	8882
8883_at	8883
8884_at	8884
8886_at	8886
8887_at	8887
8888_at	8888
8890_at	8890
8891_at	8891
8892_at	8892
8893_at	8893
8894_at	8894
8895_at	8895
8896_at	8896
8897_at	8897
8898_at	8898
8899_at	8899
