GeneID	Symbol
1348	1647	GADD45A
1349	1648	GADD45AP1
1350	1649	DDIT3
1351	1650	DDOST
1352	1652	DDT
1353	1653	DDX1
1354	1654	DDX3X
1355	1655	DDX5
1356	1656	DDX6
1357	1657	DMXL1
1358	1659	DHX8
1359	1660	DHX9
1360	1661	DHX9P1
1361	1662	DDX10
1362	1663	DDX11
1363	1665	DHX15
1364	1666	DECR1
1365	1667	DEFA1
1366	1668	DEFA3
1367	1669	DEFA4
1368	1670	DEFA5
1369	1671	DEFA6
1370	1672	DEFB1
1371	1673	DEFB4A
1372	1674	DES
1373	1675	CFD
1374	1676	DFFA
1375	1677	DFFB
1376	1678	TIMM8A
1377	1680	DFNX3
1378	1681	DFN5
1379	1684	DFN8
1380	1687	GSDME
1381	1689	DFNA7
1382	1690	COCH
1383	1694	DFNA16
1384	1696	DFNA19
1385	1697	DFNB5
1386	1705	DFNB13
1387	1706	DFNB14
1388	1709	DFNB17
1389	1712	DFNB19
1390	1713	DFNB20
1391	1714	DGCR
1392	1716	DGUOK
1393	1717	DHCR7
1394	1718	DHCR24
1395	1719	DHFR
1396	1720	DHFRP3
1397	1723	DHODH
1398	1725	DHPS
1399	1727	CYB5R3
1400	1728	NQO1
1401	1729	DIAPH1
1402	1730	DIAPH2
1403	1731	SEPT1
1404	1732	DIH1
1405	1733	DIO1
1406	1734	DIO2
1407	1735	DIO3
1408	1736	DKC1
1409	1737	DLAT
1410	1738	DLD
1411	1739	DLG1
1412	1740	DLG2
1413	1741	DLG3
1414	1742	DLG4
1415	1743	DLST
1416	1744	DLSTP1
1417	1745	DLX1
1418	1746	DLX2
1419	1747	DLX3
1420	1748	DLX4
1421	1749	DLX5
1422	1750	DLX6
1423	1755	DMBT1
1424	1756	DMD
1425	1757	SARDH
1426	1758	DMP1
1427	1759	DNM1
1428	1760	DMPK
1429	1761	DMRT1
1430	1762	DMWD
1431	1763	DNA2
1432	1767	DNAH5
1433	1768	DNAH6
1434	1769	DNAH8
1435	1770	DNAH9
1436	1773	DNASE1
1437	1774	DNASE1L1
1438	1775	DNASE1L2
1439	1776	DNASE1L3
1440	1777	DNASE2
1441	1778	DYNC1H1
1442	1780	DYNC1I1
1443	1781	DYNC1I2
1444	1783	DYNC1LI2
1445	1784	DNCM
1446	1785	DNM2
1447	1786	DNMT1
1448	1787	TRDMT1
1449	1788	DNMT3A
1450	1789	DNMT3B
1451	1791	DNTT
1452	1793	DOCK1
1453	1794	DOCK2
1454	1795	DOCK3
1455	1796	DOK1
1456	1797	DXO
1457	1798	DPAGT1
1458	1800	DPEP1
1459	1801	DPH1
1460	1802	DPH2
1461	1803	DPP4
1462	1804	DPP6
1463	1805	DPT
1464	1806	DPYD
1465	1807	DPYS
1466	1808	DPYSL2
1467	1809	DPYSL3
1468	1810	DR1
1469	1811	SLC26A3
1470	1812	DRD1
1471	1813	DRD2
1472	1814	DRD3
1473	1815	DRD4
1474	1816	DRD5
1475	1817	DRD5P1
1476	1818	DRD5P2
1477	1819	DRG2
1478	1820	ARID3A
1479	1821	DRP2
1480	1822	ATN1
1481	1823	DSC1
1482	1824	DSC2
1483	1825	DSC3
1484	1826	DSCAM
1485	1827	RCAN1
1486	1828	DSG1
1487	1829	DSG2
1488	1830	DSG3
1489	1831	TSC22D3
1490	1832	DSP
1491	1833	EPYC
1492	1834	DSPP
1493	1836	SLC26A2
1494	1837	DTNA
1495	1838	DTNB
1496	1839	HBEGF
1497	1840	DTX1
1498	1841	DTYMK
1499	1842	ECM2
1500	1843	DUSP1
1501	1844	DUSP2
1502	1845	DUSP3
1503	1846	DUSP4
1504	1847	DUSP5
1505	1848	DUSP6
1506	1849	DUSP7
1507	1850	DUSP8
1508	1852	DUSP9
1509	1854	DUT
1510	1855	DVL1
1511	1856	DVL2
1512	1857	DVL3
1513	1858	DWS
1514	1859	DYRK1A
1515	1861	TOR1A
1516	1862	DYT2
1517	1866	DYT7
1518	1867	DYX1
1519	1869	E2F1
1520	1870	E2F2
1521	1871	E2F3
1522	1872	E2F3P1
1523	1874	E2F4
1524	1875	E2F5
1525	1876	E2F6
1526	1877	E4F1
1527	1878	E11S
1528	1879	EBF1
1529	1880	GPR183
1530	1881	EBM
1531	1884	EBR3
1532	1885	EBR4
1533	1888	EBVS1
1534	1889	ECE1
1535	1890	TYMP
1536	1891	ECH1
1537	1892	ECHS1
1538	1893	ECM1
1539	1894	ECT2
1540	1896	EDA
1541	1901	S1PR1
1542	1902	LPAR1
1543	1903	S1PR3
1544	1906	EDN1
1545	1907	EDN2
1546	1908	EDN3
1547	1909	EDNRA
1548	1910	EDNRB
1549	1911	PHC1
1550	1912	PHC2
1551	1913	EEC1
1552	1914	EEC2
1553	1915	EEF1A1
1554	1917	EEF1A2
1555	1918	EEF1A1P43
1556	1932	EEF1B2P1
1557	1933	EEF1B2
1558	1934	EEF1B2P2
1559	1936	EEF1D
1560	1937	EEF1G
1561	1938	EEF2
1562	1939	EIF2D
1563	1940	EEGV1
1564	1942	EFNA1
1565	1943	EFNA2
1566	1944	EFNA3
1567	1945	EFNA4
1568	1946	EFNA5
1569	1947	EFNB1
1570	1948	EFNB2
1571	1949	EFNB3
1572	1950	EGF
1573	1951	CELSR3
1574	1952	CELSR2
1575	1953	MEGF6
1576	1954	MEGF8
1577	1955	MEGF9
1578	1956	EGFR
1579	1957	EGI
1580	1958	EGR1
1581	1959	EGR2
1582	1960	EGR3
1583	1961	EGR4
1584	1962	EHHADH
1585	1964	EIF1AX
1586	1965	EIF2S1
1587	1967	EIF2B1
1588	1968	EIF2S3
1589	1969	EPHA2
1590	1973	EIF4A1
1591	1974	EIF4A2
1592	1975	EIF4B
1593	1977	EIF4E
1594	1978	EIF4EBP1
1595	1979	EIF4EBP2
1596	1980	EIF4EP1
1597	1981	EIF4G1
1598	1982	EIF4G2
1599	1983	EIF5
1600	1984	EIF5A
1601	1986	EIF5AP2
1602	1987	EIF5AP3
1603	1990	CELA1
1604	1991	ELANE
1605	1992	SERPINB1
1606	1993	ELAVL2
1607	1994	ELAVL1
1608	1995	ELAVL3
1609	1996	ELAVL4
1610	1997	ELF1
1611	1998	ELF2
1612	1999	ELF3
1613	2000	ELF4
1614	2001	ELF5
1615	2002	ELK1
1616	2003	ELK2AP
1617	2004	ELK3
1618	2005	ELK4
1619	2006	ELN
1620	2009	EML1
1621	2010	EMD
1622	2011	MARK2
1623	2012	EMP1
1624	2013	EMP2
1625	2014	EMP3
1626	2015	ADGRE1
1627	2016	EMX1
1628	2017	CTTN
1629	2018	EMX2
1630	2019	EN1
1631	2020	EN2
1632	2021	ENDOG
1633	2022	ENG
1634	2023	ENO1
1635	2025	ENO1P1
1636	2026	ENO2
1637	2027	ENO3
1638	2028	ENPEP
1639	2029	ENSA
1640	2030	SLC29A1
1641	2031	ENUR1
1642	2032	ENUR2
1643	2033	EP300
1644	2034	EPAS1
1645	2035	EPB41
1646	2036	EPB41L1
1647	2037	EPB41L2
1648	2038	EPB42
1649	2039	DMTN
1650	2040	STOM
1651	2041	EPHA1
1652	2042	EPHA3
1653	2043	EPHA4
1654	2044	EPHA5
1655	2045	EPHA7
1656	2046	EPHA8
1657	2047	EPHB1
1658	2048	EPHB2
1659	2049	EPHB3
1660	2050	EPHB4
1661	2051	EPHB6
1662	2052	EPHX1
1663	2053	EPHX2
1664	2054	STX2
1665	2055	CLN8
1666	2056	EPO
1667	2057	EPOR
1668	2058	EPRS
1669	2059	EPS8
1670	2060	EPS15
1671	2063	NR2F6
1672	2064	ERBB2
1673	2065	ERBB3
1674	2066	ERBB4
1675	2067	ERCC1
1676	2068	ERCC2
1677	2069	EREG
1678	2070	EYA4
1679	2071	ERCC3
1680	2072	ERCC4
1681	2073	ERCC5
1682	2074	ERCC6
1683	2076	ERCM1
1684	2077	ERF
1685	2078	ERG
1686	2079	ERH
1687	2081	ERN1
1688	2086	ERV3-1
1689	2090	ESA4
1690	2091	FBL
1691	2096	ESAT
1692	2097	ESB3
1693	2098	ESD
1694	2099	ESR1
1695	2100	ESR2
1696	2101	ESRRA
1697	2103	ESRRB
1698	2104	ESRRG
1699	2107	ETF1
1700	2108	ETFA
1701	2109	ETFB
1702	2110	ETFDH
1703	2112	ETM2
1704	2113	ETS1
1705	2114	ETS2
1706	2115	ETV1
1707	2116	ETV2
1708	2117	ETV3
1709	2118	ETV4
1710	2119	ETV5
1711	2120	ETV6
1712	2121	EVC
1713	2122	MECOM
1714	2123	EVI2A
1715	2124	EVI2B
1716	2125	EVPL
1717	2128	EVX1
1718	2130	EWSR1
1719	2131	EXT1
1720	2132	EXT2
1721	2133	EXT3
1722	2134	EXTL1
1723	2135	EXTL2
1724	2137	EXTL3
1725	2138	EYA1
1726	2139	EYA2
1727	2140	EYA3
1728	2141	EYCL1
1729	2145	EZH1
1730	2146	EZH2
1731	2147	F2
1732	2149	F2R
1733	2150	F2RL1
1734	2151	F2RL2
1735	2152	F3
1736	2153	F5
1737	2155	F7
1738	2156	F7R
1739	2157	F8
1740	2158	F9
1741	2159	F10
1742	2160	F11
1743	2161	F12
1744	2162	F13A1
1745	2165	F13B
1746	2166	FAAH
1747	2167	FABP4
1748	2168	FABP1
1749	2169	FABP2
1750	2170	FABP3
1751	2171	FABP5
1752	2172	FABP6
1753	2173	FABP7
1754	2175	FANCA
1755	2176	FANCC
1756	2177	FANCD2
1757	2178	FANCE
1758	2180	ACSL1
1759	2181	ACSL3
1760	2182	ACSL4
1761	2184	FAH
1762	2185	PTK2B
1763	2186	BPTF
1764	2187	FANCB
1765	2188	FANCF
1766	2189	FANCG
1767	2191	FAP
1768	2192	FBLN1
1769	2193	FARSA
1770	2194	FASN
1771	2195	FAT1
1772	2196	FAT2
1773	2197	FAU
1774	2199	FBLN2
1775	2200	FBN1
1776	2201	FBN2
1777	2202	EFEMP1
1778	2203	FBP1
1779	2204	FCAR
1780	2205	FCER1A
1781	2206	MS4A2
1782	2207	FCER1G
1783	2208	FCER2
1784	2209	FCGR1A
1785	2210	FCGR1B
1786	2212	FCGR2A
1787	2213	FCGR2B
1788	2214	FCGR3A
1789	2215	FCGR3B
1790	2216	FDX1P2
1791	2217	FCGRT
1792	2218	FKTN
1793	2219	FCN1
1794	2220	FCN2
1795	2221	FCP1
1796	2222	FDFT1
1797	2224	FDPS
1798	2227	FDPSP3
1799	2228	FDPSP4
1800	2229	FDPSP5
1801	2230	FDX1
1802	2231	FDX1P1
1803	2232	FDXR
1804	2233	FEB1
1805	2234	FEB2
1806	2235	FECH
1807	2236	FECHP1
1808	2237	FEN1
1809	2239	GPC4
1810	2241	FER
1811	2242	FES
1812	2243	FGA
1813	2244	FGB
1814	2245	FGD1
1815	2246	FGF1
1816	2247	FGF2
1817	2248	FGF3
1818	2249	FGF4
1819	2250	FGF5
1820	2251	FGF6
1821	2252	FGF7
1822	2253	FGF8
1823	2254	FGF9
1824	2255	FGF10
1825	2256	FGF11
1826	2257	FGF12
1827	2258	FGF13
1828	2259	FGF14
1829	2260	FGFR1
1830	2261	FGFR3
1831	2262	GPC5
1832	2263	FGFR2
1833	2264	FGFR4
1834	2266	FGG
1835	2267	FGL1
1836	2268	FGR
1837	2270	FGS2
1838	2271	FH
1839	2272	FHIT
1840	2273	FHL1
1841	2274	FHL2
1842	2275	FHL3
1843	2277	VEGFD
1844	2278	FIM1
1845	2279	FIM3
1846	2280	FKBP1A
1847	2281	FKBP1B
1848	2282	FKBP1AP1
1849	2283	FKBP1AP2
1850	2284	FKBP1AP3
1851	2285	FKBP1AP4
1852	2286	FKBP2
1853	2287	FKBP3
1854	2288	FKBP4
1855	2289	FKBP5
1856	2290	FOXG1
1857	2294	FOXF1
1858	2295	FOXF2
1859	2296	FOXC1
1860	2297	FOXD1
1861	2298	FOXD4
1862	2299	FOXI1
1863	2300	FOXL1
1864	2301	FOXE3
1865	2302	FOXJ1
1866	2303	FOXC2
1867	2304	FOXE1
1868	2305	FOXM1
1869	2306	FOXD2
1870	2307	FOXS1
1871	2308	FOXO1
1872	2309	FOXO3
1873	2310	FOXO3B
1874	2311	FOXO1B
1875	2312	FLG
1876	2313	FLI1
1877	2314	FLII
1878	2315	MLANA
1879	2316	FLNA
1880	2317	FLNB
1881	2318	FLNC
1882	2319	FLOT2
1883	2321	FLT1
1884	2322	FLT3
1885	2323	FLT3LG
1886	2324	FLT4
1887	2326	FMO1
1888	2327	FMO2
1889	2328	FMO3
1890	2329	FMO4
1891	2330	FMO5
1892	2331	FMOD
1893	2332	FMR1
1894	2334	AFF2
1895	2335	FN1
1896	2339	FNTA
1897	2341	FNTAP2
1898	2342	FNTB
1899	2346	FOLH1
1900	2348	FOLR1
1901	2350	FOLR2
1902	2352	FOLR3
1903	2353	FOS
1904	2354	FOSB
1905	2355	FOSL2
1906	2356	FPGS
1907	2357	FPR1
1908	2358	FPR2
1909	2359	FPR3
1910	2360	FRA1A
1911	2361	FRA1B
1912	2362	FRA1C
1913	2363	FRA1D
1914	2364	FRA1E
1915	2365	FRA1F
1916	2366	FRA1G
1917	2367	FRA1H
1918	2368	FRA1I
1919	2369	FRA1J
1920	2370	FRA1K
1921	2371	FRA1L
1922	2372	FRA1M
1923	2373	FRA2A
1924	2374	FRA2B
1925	2375	FRA2C
1926	2376	FRA2D
1927	2377	FRA2E
1928	2378	FRA2F
1929	2379	FRA2G
1930	2380	FRA2H
1931	2381	FRA2I
1932	2382	FRA2J
1933	2383	FRA2K
1934	2384	FRA3A
1935	2386	FRA3C
1936	2387	FRA3D
1937	2388	FRA4A
1938	2389	FRA4B
1939	2390	FRA4C
1940	2391	FRA4D
1941	2393	FRA5A
1942	2394	FRA5B
1943	2395	FXN
1944	2396	FRA5C
1945	2397	FRA5D
1946	2398	FRA5E
1947	2399	FRA5F
1948	2400	FRA5G
1949	2401	FRA6A
1950	2402	FRA6B
1951	2403	FRA6C
1952	2404	FRA6D
1953	2405	FRA6E
1954	2406	FRA6F
1955	2407	FRA6G
1956	2408	FRA7A
1957	2409	FRA7B
1958	2410	FRA7C
1959	2411	FRA7D
1960	2412	FRA7E
1961	2413	FRA7F
1962	2414	FRA7G
1963	2415	FRA7H
1964	2416	FRA7I
1965	2417	FRA7J
1966	2418	FRA8A
1967	2419	FRA8B
1968	2420	FRDA2
1969	2421	FRA8C
1970	2422	FRA8D
1971	2423	FRA8E
1972	2425	FRA9A
1973	2426	FRA9B
1974	2427	FRA9C
1975	2428	FRA9D
1976	2429	FRA9E
1977	2430	FRA9F
1978	2431	FRA10A
1979	2432	FRA10B
1980	2433	FRA10C
1981	2434	FRA10D
1982	2435	FRA10E
1983	2436	FRA10F
1984	2437	FRA10G
1985	2438	FRA11A
1986	2440	FRA11C
1987	2441	FRA11D
1988	2442	FRA11E
1989	2443	FRA11F
1990	2444	FRK
1991	2445	FRA11G
1992	2446	FRA11H
1993	2447	FRA11I
1994	2448	FRA12A
1995	2449	FRA12B
1996	2450	FRA12C
1997	2451	FRA12D
1998	2452	FRA12E
1999	2453	FRA13A
2000	2454	FRA13B
2001	2455	FRA13C
2002	2456	FRA13D
2003	2457	FRA14B
2004	2458	FRA14C
2005	2459	FRA15A
2006	2460	FRA16A
2007	2461	FRA16B
2008	2462	FRA16C
2009	2463	FRA16D
2010	2464	FRA16E
2011	2465	FRA17A
2012	2466	FRA17B
2013	2467	FRA18A
2014	2468	FRA18B
2015	2469	FRA19A
2016	2470	FRA19B
2017	2471	FRA20A
2018	2472	FRA20B
2019	2473	FRA22A
2020	2474	FRA22B
2021	2475	MTOR
2022	2477	FRAXA
2023	2478	FRAXB
2024	2479	FRAXC
2025	2480	FRAXD
2026	2481	FRAXE
2027	2483	FRG1
2028	2487	FRZB
2029	2488	FSHB
2030	2489	FSHMD1A
2031	2490	FSHMD1B
2032	2491	CENPI
2033	2492	FSHR
2034	2494	NR5A2
2035	2495	FTH1
2036	2496	FTH1P1
2037	2497	FTH1P2
2038	2498	FTH1P3
2039	2499	FTH1P4
2040	2500	FTH1P7
2041	2501	FTH1P8
2042	2502	FTH1P10
2043	2503	FTH1P11
2044	2504	FTH1P12
2045	2507	FTH1P15
2046	2508	FTH1P16
2047	2509	FTH1P5
2048	2510	FTH1P21
2049	2512	FTL
2050	2515	ADAM2
2051	2516	NR5A1
2052	2517	FUCA1
2053	2518	FUCA1P1
2054	2519	FUCA2
2055	2520	GAST
2056	2521	FUS
2057	2522	FUSE
2058	2523	FUT1
2059	2524	FUT2
2060	2525	FUT3
2061	2526	FUT4
2062	2527	FUT5
2063	2528	FUT6
2064	2529	FUT7
2065	2530	FUT8
2066	2531	KDSR
2067	2532	ACKR1
2068	2533	FYB1
2069	2534	FYN
2070	2535	FZD2
2071	2537	IFI6
2072	2538	G6PC
2073	2539	G6PD
2074	2541	G6PR
2075	2542	SLC37A4
2076	2543	GAGE1
2077	2547	XRCC6
2078	2548	GAA
2079	2549	GAB1
2080	2550	GABBR1
2081	2551	GABPA
2082	2553	GABPB1
2083	2554	GABRA1
2084	2555	GABRA2
2085	2556	GABRA3
2086	2557	GABRA4
2087	2558	GABRA5
2088	2559	GABRA6
2089	2560	GABRB1
2090	2561	GABRB2
2091	2562	GABRB3
2092	2563	GABRD
2093	2564	GABRE
2094	2565	GABRG1
2095	2566	GABRG2
2096	2567	GABRG3
2097	2568	GABRP
2098	2569	GABRR1
2099	2570	GABRR2
2100	2571	GAD1
2101	2572	GAD2
2102	2574	GAGE2C
2103	2576	GAGE4
2104	2577	GAGE5
2105	2578	GAGE6
2106	2579	GAGE7
2107	2580	GAK
2108	2581	GALC
2109	2582	GALE
2110	2583	B4GALNT1
2111	2584	GALK1
2112	2585	GALK2
2113	2587	GALR1
2114	2588	GALNS
2115	2589	GALNT1
2116	2590	GALNT2
2117	2591	GALNT3
2118	2592	GALT
2119	2593	GAMT
2120	2595	GANC
2121	2596	GAP43
2122	2597	GAPDH
2123	2601	GAPDHP60
2124	2609	GAPDHP67
2125	2611	GAPDHP69
2126	2613	GAPDHP71
2127	2615	LRRC32
2128	2616	GAPDHP1
2129	2617	GARS
2130	2618	GART
2131	2619	GAS1
2132	2620	GAS2
2133	2621	GAS6
2134	2622	GAS8
2135	2623	GATA1
2136	2624	GATA2
2137	2625	GATA3
2138	2626	GATA4
2139	2627	GATA6
2140	2628	GATM
2141	2629	GBA
2142	2630	GBAP1
2143	2631	NIPSNAP2
2144	2632	GBE1
2145	2633	GBP1
2146	2634	GBP2
2147	2635	GBP3
2148	2636	GBX1
2149	2637	GBX2
2150	2638	GC
2151	2639	GCDH
2152	2641	GCG
2153	2642	GCGR
2154	2643	GCH1
2155	2644	GCHFR
2156	2645	GCK
2157	2646	GCKR
2158	2647	BLOC1S1
2159	2648	KAT2A
2160	2649	NR6A1
2161	2650	GCNT1
2162	2651	GCNT2
2163	2652	OPN1MW
2164	2653	GCSH
2165	2656	GCY
2166	2657	GDF1
2167	2658	GDF2
2168	2660	MSTN
2169	2661	GDF9
2170	2662	GDF10
2171	2664	GDI1
2172	2665	GDI2
2173	2667	GDI2P1
2174	2668	GDNF
2175	2669	GEM
2176	2670	GFAP
2177	2671	GFER
2178	2672	GFI1
2179	2673	GFPT1
2180	2674	GFRA1
2181	2675	GFRA2
2182	2676	GFRA3
2183	2677	GGCX
2184	2678	GGT1
2185	2679	GGT3P
2186	2681	GGTA1P
2187	2683	B4GALT1
2188	2686	GGT7
2189	2687	GGT5
2190	2688	GH1
2191	2689	GH2
2192	2690	GHR
2193	2691	GHRH
2194	2692	GHRHR
2195	2693	GHSR
2196	2694	GIF
2197	2695	GIP
2198	2696	GIPR
2199	2697	GJA1
2200	2698	GJA1P1
2201	2700	GJA3
2202	2701	GJA4
2203	2702	GJA5
2204	2703	GJA8
2205	2705	GJB1
2206	2706	GJB2
2207	2707	GJB3
2208	2709	GJB5
2209	2710	GK
2210	2712	GK2
2211	2713	GK3P
2212	2716	GK4P
2213	2717	GLA
2214	2719	GPC3
2215	2720	GLB1
2216	2722	GLC1B
2217	2723	GLC1C
2218	2724	GLC1D
2219	2727	GLC2A
2220	2728	GLC3B
2221	2729	GCLC
2222	2730	GCLM
2223	2731	GLDC
2224	2732	GLDCP1
2225	2733	GLE1
2226	2734	GLG1
2227	2735	GLI1
2228	2736	GLI2
2229	2737	GLI3
2230	2738	GLI4
2231	2739	GLO1
2232	2740	GLP1R
2233	2741	GLRA1
2234	2742	GLRA2
2235	2743	GLRB
2236	2744	GLS
2237	2745	GLRX
2238	2746	GLUD1
2239	2747	GLUD2
2240	2749	GLUD1P3
2241	2750	GLUD1P4
2242	2751	GLUD1P5
2243	2752	GLUL
2244	2753	GLULP1
2245	2754	GLULP2
2246	2757	GLYB
2247	2759	GLYS1
2248	2760	GM2A
2249	2761	GM2AP1
2250	2762	GMDS
2251	2763	GMFA
2252	2764	GMFB
2253	2765	GML
2254	2766	GMPR
2255	2767	GNA11
2256	2768	GNA12
2257	2769	GNA15
2258	2770	GNAI1
2259	2771	GNAI2
2260	2772	GNAI2P1
2261	2773	GNAI3
2262	2774	GNAL
2263	2775	GNAO1
2264	2776	GNAQ
2265	2777	GNAQP1
2266	2778	GNAS
2267	2779	GNAT1
2268	2780	GNAT2
2269	2781	GNAZ
2270	2782	GNB1
2271	2783	GNB2
2272	2784	GNB3
2273	2785	GNG3
2274	2786	GNG4
2275	2787	GNG5
2276	2788	GNG7
2277	2789	GNG5P1
2278	2790	GNG10
2279	2791	GNG11
2280	2792	GNGT1
2281	2793	GNGT2
2282	2794	GNL1
2283	2796	GNRH1
2284	2797	GNRH2
2285	2798	GNRHR
2286	2799	GNS
2287	2800	GOLGA1
2288	2801	GOLGA2
2289	2802	GOLGA3
2290	2803	GOLGA4
2291	2804	GOLGB1
2292	2805	GOT1
2293	2806	GOT2
2294	2810	SFN
2295	2811	GP1BA
2296	2812	GP1BB
2297	2813	GP2
2298	2814	GP5
2299	2815	GP9
2300	2817	GPC1
2301	2819	GPD1
2302	2820	GPD2
2303	2821	GPI
2304	2822	GPLD1
2305	2823	GPM6A
2306	2824	GPM6B
2307	2825	GPR1
2308	2826	CCR10
2309	2827	GPR3
2310	2828	GPR4
2311	2829	XCR1
2312	2830	GPR6
2313	2831	NPBWR1
2314	2832	NPBWR2
2315	2833	CXCR3
2316	2834	PRLHR
2317	2835	GPR12
2318	2837	UTS2R
2319	2838	GPR15
2320	2840	GPR17
2321	2841	GPR18
2322	2842	GPR19
2323	2843	GPR20
2324	2844	GPR21
2325	2845	GPR22
2326	2846	LPAR4
2327	2847	MCHR1
2328	2848	GPR25
2329	2849	GPR26
2330	2850	GPR27
2331	2852	GPER1
2332	2853	GPR31
2333	2854	GPR32
2334	2855	GPR32P1
2335	2856	GPR33
2336	2857	GPR34
2337	2859	GPR35
2338	2860	GPR36
2339	2861	GPR37
2340	2862	MLNR
2341	2863	GPR39
2342	2864	FFAR1
2343	2865	FFAR3
2344	2866	GPR42
2345	2867	FFAR2
2346	2868	GRK4
2347	2869	GRK5
2348	2870	GRK6
2349	2871	GRK6P1
2350	2872	MKNK2
2351	2873	GPS1
2352	2874	GPS2
2353	2875	GPT
2354	2876	GPX1
2355	2877	GPX2
2356	2878	GPX3
2357	2879	GPX4
2358	2880	GPX5
2359	2882	GPX7
2360	2884	GPX1P2
2361	2885	GRB2
2362	2886	GRB7
2363	2887	GRB10
2364	2888	GRB14
2365	2889	RAPGEF1
2366	2890	GRIA1
2367	2891	GRIA2
2368	2892	GRIA3
2369	2893	GRIA4
2370	2894	GRID1
2371	2895	GRID2
2372	2896	GRN
2373	2897	GRIK1
2374	2898	GRIK2
2375	2899	GRIK3
2376	2900	GRIK4
2377	2901	GRIK5
2378	2902	GRIN1
2379	2903	GRIN2A
2380	2904	GRIN2B
2381	2905	GRIN2C
2382	2906	GRIN2D
2383	2907	GRINA
2384	2908	NR3C1
2385	2909	ARHGAP35
2386	2910	NR3C1P1
2387	2911	GRM1
2388	2912	GRM2
2389	2913	GRM3
2390	2914	GRM4
2391	2915	GRM5
2392	2916	GRM6
2393	2917	GRM7
2394	2918	GRM8
2395	2919	CXCL1
2396	2920	CXCL2
2397	2921	CXCL3
2398	2922	GRP
2399	2923	PDIA3
2400	2925	GRPR
2401	2926	GRSF1
2402	2928	GSC2
2403	2931	GSK3A
2404	2932	GSK3B
2405	2933	GSM1
2406	2934	GSN
2407	2935	GSPT1
2408	2936	GSR
2409	2937	GSS
2410	2938	GSTA1
2411	2939	GSTA2
2412	2940	GSTA3
2413	2941	GSTA4
2414	2942	GSTA6P
2415	2944	GSTM1
2416	2946	GSTM2
2417	2947	GSTM3
2418	2948	GSTM4
2419	2949	GSTM5
2420	2950	GSTP1
2421	2951	GSTP1P1
2422	2952	GSTT1
2423	2953	GSTT2
2424	2954	GSTZ1
2425	2956	MSH6
2426	2957	GTF2A1
2427	2958	GTF2A2
2428	2959	GTF2B
2429	2960	GTF2E1
2430	2961	GTF2E2
2431	2962	GTF2F1
2432	2963	GTF2F2
2433	2964	GTF2F2P1
2434	2965	GTF2H1
2435	2966	GTF2H2
2436	2967	GTF2H3
2437	2968	GTF2H4
2438	2969	GTF2I
2439	2970	GTF2IP1
2440	2971	GTF3A
2441	2972	BRF1
2442	2973	GTS
2443	2974	GUCY1B2
2444	2975	GTF3C1
2445	2976	GTF3C2
2446	2977	GUCY1A2
2447	2978	GUCA1A
2448	2979	GUCA1B
2449	2980	GUCA2A
2450	2981	GUCA2B
2451	2982	GUCY1A1
2452	2983	GUCY1B1
2453	2984	GUCY2C
2454	2986	GUCY2F
2455	2987	GUK1
2456	2988	GUK2
2457	2989	GULOP
2458	2990	GUSB
2459	2992	GYG1
2460	2993	GYPA
2461	2994	GYPB
2462	2995	GYPC
2463	2996	GYPE
2464	2997	GYS1
2465	2998	GYS2
2466	2999	GZMH
2467	3000	GUCY2D
2468	3001	GZMA
2469	3002	GZMB
2470	3003	GZMK
2471	3004	GZMM
2472	3005	H1F0
2473	3006	HIST1H1C
2474	3007	HIST1H1D
2475	3008	HIST1H1E
2476	3009	HIST1H1B
2477	3010	HIST1H1T
2478	3012	HIST1H2AE
2479	3013	HIST1H2AD
2480	3014	H2AFX
2481	3015	H2AFZ
2482	3017	HIST1H2BD
2483	3018	HIST1H2BB
2484	3020	H3F3A
2485	3021	H3F3B
2486	3024	HIST1H1A
2487	3026	HABP2
2488	3028	HSD17B10
2489	3029	HAGH
2490	3030	HADHA
2491	3031	HADHAP1
2492	3032	HADHB
2493	3033	HADH
2494	3034	HAL
2495	3035	HARS
2496	3036	HAS1
2497	3037	HAS2
2498	3038	HAS3
2499	3039	HBA1
2500	3040	HBA2
2501	3041	HBAP1
2502	3042	HBM
2503	3043	HBB
2504	3044	HBBP1
2505	3045	HBD
2506	3046	HBE1
2507	3047	HBG1
2508	3048	HBG2
2509	3049	HBQ1
2510	3050	HBZ
2511	3051	HBZP1
2512	3052	HCCS
2513	3053	SERPIND1
2514	3054	HCFC1
2515	3055	HCK
2516	3056	HCL1
2517	3057	HCL2
2518	3059	HCLS1
2519	3060	HCRT
2520	3061	HCRTR1
2521	3062	HCRTR2
2522	3063	HCVS
2523	3064	HTT
2524	3065	HDAC1
2525	3066	HDAC2
2526	3067	HDC
2527	3068	HDGF
2528	3069	HDLBP
2529	3070	HELLS
2530	3071	NCKAP1L
2531	3073	HEXA
2532	3074	HEXB
2533	3075	CFH
2534	3077	HFE
2535	3078	CFHR1
2536	3080	CFHR2
2537	3081	HGD
2538	3082	HGF
2539	3083	HGFAC
2540	3084	NRG1
2541	3087	HHEX
2542	3090	HIC1
2543	3091	HIF1A
2544	3092	HIP1
2545	3093	UBE2K
2546	3094	HINT1
2547	3096	HIVEP1
2548	3097	HIVEP2
2549	3098	HK1
2550	3099	HK2
2551	3101	HK3
2552	3104	ZBTB48
2553	3105	HLA-A
