"","coef_ridge","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross"
"RUFY2",NA,-0.00510153290467911,1,-0.00531696606394256,2,-0.00520053508765937,3,-0.00490420990720044,4,-0.00363868169285168,5,-0.00566304904957466,6,-0.00555266031967845,7,-0.00555266031967845,8,-0.00463530129588943,9,-0.00510153290467911,10,-0.00490420990720044,11,-0.0054216815670185,12,-0.00621907367173436,13,-0.00480979600900051,14,-0.00531696606394256,15,-0.00621907367173436,16,-0.00520053508765937,17,-0.00480979600900051,18,-0.00555266031967845,19,-0.00520053508765937,20,-0.00480979600900051,21,-0.00555266031967845,22,-0.0054216815670185,23,-0.00339769485436577,24,-0.0067197805752889,25,-0.0054216815670185,26,-0.00409512416280608,27,-0.00531696606394256,28,-0.00510153290467911,29,-0.00455213775579055,30
"TDP1",NA,0.00532162684763571,1,0.00604348184500561,2,0.00568369724934706,3,0.00464964365496561,4,0.000745285396946491,5,0.00724301833891365,6,0.00681729458266547,7,0.00681729458266547,8,0.00373357862705546,9,0.00532162684763571,10,0.00464964365496561,11,0.00643618681139713,12,0.00902382026834405,13,0.00433395480471994,14,0.00604348184500561,15,0.00902382026834405,16,0.00568369724934706,17,0.00433395480471994,18,0.00681729458266547,19,0.00568369724934706,20,0.00433395480471994,21,0.00681729458266547,22,0.00643618681139713,23,0.000214632106619493,24,0.0105058122777097,25,0.00643618681139713,26,0.00199860408973363,27,0.00604348184500561,28,0.00532162684763571,29,0.00345145671381728,30
"MCTP1",NA,0.00278045388187514,1,0.00287728923036068,2,0.00282485670415803,3,0.00269117968553288,4,0.00208829857161859,5,0.0030299605392179,6,0.00298283628054639,7,0.00298283628054639,8,0.00256753395214196,9,0.00278045388187514,10,0.00269117968553288,11,0.00292332703856389,12,0.00327189908227108,13,0.00264844673798444,14,0.00287728923036068,15,0.00327189908227108,16,0.00282485670415803,17,0.00264844673798444,18,0.00298283628054639,19,0.00282485670415803,20,0.00264844673798444,21,0.00298283628054639,22,0.00292332703856389,23,0.00196637054770776,24,0.0035153911105155,25,0.00292332703856389,26,0.00231227972797127,27,0.00287728923036068,28,0.00278045388187514,29,0.00252933605349468,30
"EHMT2",NA,-0.00714644771711965,1,-0.00750494891845672,2,-0.00731685866415188,3,-0.00681139371213711,4,-0.00463588786161266,5,-0.00807584351236955,6,-0.00788843268831106,7,-0.00788843268831106,8,-0.00634716002537561,9,-0.00714644771711965,10,-0.00681139371213711,11,-0.0076839481392234,12,-0.00894341146812368,13,-0.00665040010431089,14,-0.00750494891845672,15,-0.00894341146812368,16,-0.00731685866415188,17,-0.00665040010431089,18,-0.00788843268831106,19,-0.00731685866415188,20,-0.00665040010431089,21,-0.00788843268831106,22,-0.0076839481392234,23,-0.00424757916796348,24,-0.00967811440001473,25,-0.0076839481392234,26,-0.0054089968905516,27,-0.00750494891845672,28,-0.00714644771711965,29,-0.00620203344917413,30
"API5",NA,-0.00438000692334449,1,-0.00439334559545404,2,-0.00437947201889367,3,-0.00436585010566545,4,-0.00401114958996461,5,-0.00439740964588344,6,-0.00440751290253904,7,-0.00440751290253904,8,-0.004337269300983,9,-0.00438000692334449,10,-0.00436585010566545,11,-0.00438820749578069,12,-0.00442995303087958,13,-0.00435594030274938,14,-0.00439334559545404,15,-0.00442995303087958,16,-0.00437947201889367,17,-0.00435594030274938,18,-0.00440751290253904,19,-0.00437947201889367,20,-0.00435594030274938,21,-0.00440751290253904,22,-0.00438820749578069,23,-0.00385902909549783,24,-0.00448332263655836,25,-0.00438820749578069,26,-0.00421364908501884,27,-0.00439334559545404,28,-0.00438000692334449,29,-0.00432569965554877,30
"POLR3K",NA,-0.0168478684765189,1,-0.0181074594468787,2,-0.0174643163509945,3,-0.0156708300557571,4,-0.00840059667887478,5,-0.0201520924929458,6,-0.0194536358827932,7,-0.0194536358827932,8,-0.0140496210788861,9,-0.0168478684765189,10,-0.0156708300557571,11,-0.0187644112236041,12,-0.0232048529515681,13,-0.0151113937837708,14,-0.0181074594468787,15,-0.0232048529515681,16,-0.0174643163509945,17,-0.0151113937837708,18,-0.0194536358827932,19,-0.0174643163509945,20,-0.0151113937837708,21,-0.0194536358827932,22,-0.0187644112236041,23,-0.00725054901701165,24,-0.0257717910640227,25,-0.0187644112236041,26,-0.0108686430244267,27,-0.0181074594468787,28,-0.0168478684765189,29,-0.0135462637715538,30
"AIFM1",NA,-0.00667727346526748,1,-0.00702099859997427,2,-0.00683914676235447,3,-0.0063602445980685,4,-0.0043622899085012,5,-0.00757885140379542,6,-0.00739403930936201,7,-0.00739403930936201,8,-0.00592749554708112,9,-0.00667727346526748,10,-0.0063602445980685,11,-0.00719379688100783,12,-0.0084588897508786,13,-0.00620861069004434,14,-0.00702099859997427,15,-0.0084588897508786,16,-0.00683914676235447,17,-0.00620861069004434,18,-0.00739403930936201,19,-0.00683914676235447,20,-0.00620861069004434,21,-0.00739403930936201,22,-0.00719379688100783,23,-0.00400725658859607,24,-0.00920599802587179,25,-0.00719379688100783,26,-0.00506652701214785,27,-0.00702099859997427,28,-0.00667727346526748,29,-0.00579292232687981,30
"GORASP2",NA,-0.00099416363507929,1,-0.000864665588905658,2,-0.000922806580976114,3,-0.00112332909581304,4,-0.00192112667421301,5,-0.00066001477293538,6,-0.000737132489484045,7,-0.000737132489484045,8,-0.00130981271497829,9,-0.00099416363507929,10,-0.00112332909581304,11,-0.000790152046533289,12,-0.000423570152111292,13,-0.001185008530904,14,-0.000864665588905658,15,-0.000423570152111292,16,-0.000922806580976114,17,-0.001185008530904,18,-0.000737132489484045,19,-0.000922806580976114,20,-0.001185008530904,21,-0.000737132489484045,22,-0.000790152046533289,23,-0.00200226855165706,24,-0.000271989891355104,25,-0.000790152046533289,26,-0.00167462742909696,27,-0.000864665588905658,28,-0.00099416363507929,29,-0.0013690850646855,30
"CCT4",NA,-0.00546255036089814,1,-0.00544454733245082,2,-0.00544997727466418,3,-0.00545614286489894,4,-0.00471812878590393,5,-0.00534735968694377,6,-0.0053986766303831,7,-0.0053986766303831,8,-0.00540496603457001,9,-0.00546255036089814,10,-0.00545614286489894,11,-0.00541410268958478,12,-0.00510906724047081,13,-0.00544269214518113,14,-0.00544454733245082,15,-0.00510906724047081,16,-0.00544997727466418,17,-0.00544269214518113,18,-0.0053986766303831,19,-0.00544997727466418,20,-0.00544269214518113,21,-0.0053986766303831,22,-0.00541410268958478,23,-0.00444692747720127,24,-0.00483361368873162,25,-0.00541410268958478,26,-0.00512907723651662,27,-0.00544454733245082,28,-0.00546255036089814,29,-0.00537843633389357,30
"MAP4",NA,-0.0034903585681152,1,-0.00362372297817398,2,-0.00354942502483909,3,-0.0033736938469043,4,-0.00268452370187634,5,-0.00385138825605993,6,-0.00377687896325838,7,-0.00377687896325838,8,-0.00322267318014931,9,-0.0034903585681152,10,-0.0033736938469043,11,-0.00368969222270236,12,-0.00426041545394209,13,-0.00331870497804366,14,-0.00362372297817398,15,-0.00426041545394209,16,-0.00354942502483909,17,-0.00331870497804366,18,-0.00377687896325838,19,-0.00354942502483909,20,-0.00331870497804366,21,-0.00377687896325838,22,-0.00368969222270236,23,-0.00254591264324624,24,-0.00463948001571928,25,-0.00368969222270236,26,-0.00293239191101319,27,-0.00362372297817398,28,-0.0034903585681152,29,-0.0031768457918926,30
"ASTE1",NA,-0.00612606996133218,1,-0.00638590704178343,2,-0.00624855801847484,3,-0.00587895163702512,4,-0.0041461725463641,5,-0.00678686350558023,6,-0.00665884659777237,7,-0.00665884659777237,8,-0.00552903766677521,9,-0.00612606996133218,10,-0.00587895163702512,11,-0.0065114525103442,12,-0.00738001560732025,13,-0.00575807942477278,14,-0.00638590704178343,15,-0.00738001560732025,16,-0.00624855801847484,17,-0.00575807942477278,18,-0.00665884659777237,19,-0.00624855801847484,20,-0.00575807942477278,21,-0.00665884659777237,22,-0.0065114525103442,23,-0.00381161161377624,24,-0.00786702658739743,25,-0.0065114525103442,26,-0.00478960696369194,27,-0.00638590704178343,28,-0.00612606996133218,29,-0.00541749859760269,30
"BRCC3",NA,-0.00487778637270857,1,-0.00501564553931494,2,-0.00494044519121136,3,-0.00474619869883524,4,-0.00369747580660085,5,-0.00522544981479279,6,-0.00516128944083935,7,-0.00516128944083935,8,-0.00455611230669791,9,-0.00487778637270857,10,-0.00474619869883524,11,-0.00507889201383537,12,-0.00555557801223052,13,-0.00468052344775256,14,-0.00501564553931494,15,-0.00555557801223052,16,-0.00494044519121136,17,-0.00468052344775256,18,-0.00516128944083935,19,-0.00494044519121136,20,-0.00468052344775256,21,-0.00516128944083935,22,-0.00507889201383537,23,-0.00345489849287732,24,-0.00584044912172556,25,-0.00507889201383537,26,-0.00412280438581623,27,-0.00501564553931494,28,-0.00487778637270857,29,-0.00449398609721053,30
"DGKI",NA,0.0172112632221682,1,0.018446576348129,2,0.0178160522933918,3,0.0160489367632902,4,0.00870589431122002,5,0.0204316344509957,6,0.0197567947415759,7,0.0197567947415759,8,0.0144359619235822,9,0.0172112632221682,10,0.0160489367632902,11,0.019086302341052,12,0.0233539645041423,13,0.0154933097694178,14,0.018446576348129,15,0.0233539645041423,16,0.0178160522933918,17,0.0154933097694178,18,0.0197567947415759,19,0.0178160522933918,20,0.0154933097694178,21,0.0197567947415759,22,0.019086302341052,23,0.00752053336035643,24,0.025760765202081,25,0.019086302341052,26,0.0112293478306859,27,0.018446576348129,28,0.0172112632221682,29,0.0139318610240464,30
"NOB1",NA,0.00123553934656946,1,0.0016278486490207,2,0.00143512959294065,3,0.000870534692365972,4,-0.00112912545846275,5,0.00228213826071904,6,0.00204743859356324,7,0.00204743859356324,8,0.00037580140796824,9,0.00123553934656946,10,0.000870534692365972,11,0.00184480772352834,12,0.00323135971085528,13,0.000700657725883557,14,0.0016278486490207,15,0.00323135971085528,16,0.00143512959294065,17,0.000700657725883557,18,0.00204743859356324,19,0.00143512959294065,20,0.000700657725883557,21,0.00204743859356324,22,0.00184480772352834,23,-0.00135313101014727,24,0.00401279467851196,25,0.00184480772352834,26,-0.000529415521467887,27,0.0016278486490207,28,0.00123553934656946,29,0.000225243755290712,30
"SLC35B4",NA,0.00148914038598176,1,0.00188290952927098,2,0.00169003344449777,3,0.00111988186372663,4,-0.000968568476287168,5,0.0025325308864816,6,0.0023006250541468,7,0.0023006250541468,8,0.000614432640987469,9,0.00148914038598176,10,0.00111988186372663,11,0.00209940380098628,12,0.00345780026685887,13,0.000947183903635369,14,0.00188290952927098,15,0.00345780026685887,16,0.00169003344449777,17,0.000947183903635369,18,0.0023006250541468,19,0.00169003344449777,20,0.000947183903635369,21,0.0023006250541468,22,0.00209940380098628,23,-0.00121569073583849,24,0.0042176990432448,25,0.00209940380098628,26,-0.000327093421118187,27,0.00188290952927098,28,0.00148914038598176,29,0.000459642888546109,30
"CDK2AP2",NA,-0.0105141279869742,1,-0.0111746034464965,2,-0.0108392911542623,3,-0.00988582718632978,4,-0.00570602536929479,5,-0.0122252155921188,6,-0.0118680983403967,7,-0.0118680983403967,8,-0.00900134070532955,9,-0.0105141279869742,10,-0.00988582718632978,11,-0.0115155777029229,12,-0.0137482724634931,13,-0.0095831772414783,14,-0.0111746034464965,15,-0.0137482724634931,16,-0.0108392911542623,17,-0.0095831772414783,18,-0.0118680983403967,19,-0.0108392911542623,20,-0.0095831772414783,21,-0.0118680983403967,22,-0.0115155777029229,23,-0.00498632861960053,24,-0.0149827809735837,25,-0.0115155777029229,26,-0.00719125668893221,27,-0.0111746034464965,28,-0.0105141279869742,29,-0.00872164443092212,30
"UTP4",NA,0.00100331197808867,1,0.00144598595757534,2,0.00122473074464589,3,0.000603824434388202,4,-0.00134966120557178,5,0.0022080314714372,6,0.00193451009306369,7,0.00193451009306369,8,8.12637381310244e-05,9,0.00100331197808867,10,0.000603824434388202,11,0.00169276047577158,12,0.00338391718289426,13,0.000421582420530604,14,0.00144598595757534,15,0.00338391718289426,16,0.00122473074464589,17,0.000421582420530604,18,0.00193451009306369,19,0.00122473074464589,20,0.000421582420530604,21,0.00193451009306369,22,0.00169276047577158,23,-0.00153018947115036,24,0.00441637081392718,25,0.00169276047577158,26,-0.000813875875290884,27,0.00144598595757534,28,0.00100331197808867,29,-7.3165752124441e-05,30
"PHB",NA,0.00325857088221225,1,0.00392452033150406,2,0.00359052217750763,3,0.00265116921475439,4,-0.000521782664702803,5,0.00505408653697288,6,0.00465202129390033,7,0.00465202129390033,8,0.00184506373696288,9,0.00325857088221225,10,0.00265116921475439,11,0.00429051100159405,12,0.0067771727482454,13,0.00237071511642088,14,0.00392452033150406,15,0.0067771727482454,16,0.00359052217750763,17,0.00237071511642088,18,0.00465202129390033,19,0.00359052217750763,20,0.00237071511642088,21,0.00465202129390033,22,0.00429051100159405,23,-0.000875103408814925,24,0.00825138993589865,25,0.00429051100159405,26,0.000409686297543677,27,0.00392452033150406,28,0.00325857088221225,29,0.00160312388678836,30
"ZNF3",NA,-0.0013013161052771,1,-0.00111870538986487,2,-0.00120496614743682,3,-0.00146759101296071,4,-0.00221263475584871,5,-0.000799518186336631,6,-0.000919458448216363,7,-0.000919458448216363,8,-0.00168548803746107,9,-0.0013013161052771,10,-0.00146759101296071,11,-0.0010106573761789,12,-0.000334970527696505,13,-0.00154195515168622,14,-0.00111870538986487,15,-0.000334970527696505,16,-0.00120496614743682,17,-0.00154195515168622,18,-0.000919458448216363,19,-0.00120496614743682,20,-0.00154195515168622,21,-0.000919458448216363,22,-0.0010106573761789,23,-0.00224160631485104,24,6.5996916288319e-05,25,-0.0010106573761789,26,-0.00203993277622306,27,-0.00111870538986487,28,-0.0013013161052771,29,-0.00174896141184317,30
"ATP5PB",NA,-0.0139780243878239,1,-0.0147765522972797,2,-0.0143689935112166,3,-0.0132137846446555,4,-0.0079857966258272,5,-0.0160301239850405,6,-0.0156094868507556,7,-0.0156094868507556,8,-0.0121297496800086,9,-0.0139780243878239,10,-0.0132137846446555,11,-0.0151825129725093,12,-0.017830345593508,13,-0.0128430511834271,14,-0.0147765522972797,15,-0.017830345593508,16,-0.0143689935112166,17,-0.0128430511834271,18,-0.0156094868507556,19,-0.0143689935112166,20,-0.0128430511834271,21,-0.0156094868507556,22,-0.0151825129725093,23,-0.00705437552809431,24,-0.0192705990978102,25,-0.0151825129725093,26,-0.00987500021707831,27,-0.0147765522972797,28,-0.0139780243878239,29,-0.0117846416821248,30
"EIF3G",NA,0.00676227484454942,1,0.00777898630090705,2,0.00726699767650334,3,0.00583162530224525,4,0.000799482317678737,5,0.00949146167864612,6,0.00888666430667075,7,0.00888666430667075,8,0.00458828415902368,9,0.00676227484454942,10,0.00583162530224525,11,0.00833237356198632,12,0.0121018444666334,13,0.00539981284253744,14,0.00777898630090705,15,0.0121018444666334,16,0.00726699767650334,17,0.00539981284253744,18,0.00888666430667075,19,0.00726699767650334,20,0.00539981284253744,21,0.00888666430667075,22,0.00833237356198632,23,0.000183338866542493,24,0.0143417926858946,25,0.00833237356198632,26,0.00232993025661921,27,0.00777898630090705,28,0.00676227484454942,29,0.00421287625304196,30
"MANBA",NA,0.00784947349093111,1,0.00831306637351969,2,0.00807353460434883,3,0.0074122023316685,4,0.00455968681516289,5,0.0090496647620174,6,0.00880375546524605,7,0.00880375546524605,8,0.00680224960250905,9,0.00784947349093111,10,0.0074122023316685,11,0.00854812713759624,12,0.0101385691483308,13,0.00720159254126031,14,0.00831306637351969,15,0.0101385691483308,16,0.00807353460434883,17,0.00720159254126031,18,0.00880375546524605,19,0.00807353460434883,20,0.00720159254126031,21,0.00880375546524605,22,0.00854812713759624,23,0.00406890298820512,24,0.0110426145476564,25,0.00854812713759624,26,0.00556624040703017,27,0.00831306637351969,28,0.00784947349093111,29,0.0066103667517071,30
"RNGTT",NA,0.00106033836886435,1,0.00138490325371125,2,0.00122699035915592,3,0.000757860818206867,4,-0.000923878696270543,5,0.00192877659452317,6,0.00173199921513601,7,0.00173199921513601,8,0.000346304977386925,9,0.00106033836886435,10,0.000757860818206867,11,0.00156636553588588,12,0.00271656635128602,13,0.000617487690300196,14,0.00138490325371125,15,0.00271656635128602,16,0.00122699035915592,17,0.000617487690300196,18,0.00173199921513601,19,0.00122699035915592,20,0.000617487690300196,21,0.00173199921513601,22,0.00156636553588588,23,-0.00111938591405661,24,0.00337460505451873,25,0.00156636553588588,26,-0.000412009903745624,27,0.00138490325371125,28,0.00106033836886435,29,0.000221006376990797,30
"INTS9",NA,-0.00111666586118403,1,-0.000930356022066204,2,-0.00101934858439977,3,-0.00128557932711795,4,-0.00205020551766325,5,-0.000605451488995615,6,-0.000725842499046712,7,-0.000725842499046712,8,-0.00150676755504999,9,-0.00111666586118403,10,-0.00128557932711795,11,-0.00082148436396122,12,-0.000124914289674508,13,-0.00136103563339363,14,-0.000930356022066204,15,-0.000124914289674508,16,-0.00101934858439977,17,-0.00136103563339363,18,-0.000725842499046712,19,-0.00101934858439977,20,-0.00136103563339363,21,-0.000725842499046712,22,-0.00082148436396122,23,-0.0020859671004862,24,0.000315355997604988,25,-0.00082148436396122,26,-0.00186849073648507,27,-0.000930356022066204,28,-0.00111666586118403,29,-0.00157095377570809,30
"TMSB10",NA,-0.00401490761921164,1,-0.00398003884426064,2,-0.00399560585182405,3,-0.00402884691221204,4,-0.00353882298102685,5,-0.00387426881275965,6,-0.00392184652959105,7,-0.00392184652959105,8,-0.00401431962196679,9,-0.00401490761921164,10,-0.00402884691221204,11,-0.00394721813477913,12,-0.00365004457396594,13,-0.00402686023714285,14,-0.00398003884426064,15,-0.00365004457396594,16,-0.00399560585182405,17,-0.00402686023714285,18,-0.00392184652959105,19,-0.00399560585182405,20,-0.00402686023714285,21,-0.00392184652959105,22,-0.00394721813477913,23,-0.00333229005308638,24,-0.00339613173727543,25,-0.00394721813477913,26,-0.00384033242010799,27,-0.00398003884426064,28,-0.00401490761921164,29,-0.00400046197563229,30
"USP14",NA,-0.00844339640412587,1,-0.00878825044921587,2,-0.00860705896449552,3,-0.00810890385728094,4,-0.00561767667776054,5,-0.00930931925312047,6,-0.00914300138446237,7,-0.00914300138446237,8,-0.00762555791295194,9,-0.00844339640412587,10,-0.00810890385728094,11,-0.00895341940503966,12,-0.0100558625711489,13,-0.00794265448893163,14,-0.00878825044921587,15,-0.0100558625711489,16,-0.00860705896449552,17,-0.00794265448893163,18,-0.00914300138446237,19,-0.00860705896449552,20,-0.00794265448893163,21,-0.00914300138446237,22,-0.00895341940503966,23,-0.005120290843926,24,-0.0106288664717057,25,-0.00895341940503966,26,-0.00656776200523386,27,-0.00878825044921587,28,-0.00844339640412587,29,-0.00746822558871357,30
"ACACA",NA,-0.00582280093325255,1,-0.00617077152674454,2,-0.00598537827267665,3,-0.00550753969873937,4,-0.00367248785054665,5,-0.00674900297085086,6,-0.00655458558288774,7,-0.00655458558288774,8,-0.00508815360072488,9,-0.00582280093325255,10,-0.00550753969873937,11,-0.0063481671932353,12,-0.00768914070990185,13,-0.00535808306816531,14,-0.00617077152674454,15,-0.00768914070990185,16,-0.00598537827267665,17,-0.00535808306816531,18,-0.00655458558288774,19,-0.00598537827267665,20,-0.00535808306816531,21,-0.00655458558288774,22,-0.0063481671932353,23,-0.00337150856094499,24,-0.00848993485803728,25,-0.0063481671932353,26,-0.00428980892241075,27,-0.00617077152674454,28,-0.00582280093325255,29,-0.00495942656668186,30
"PRPF6",NA,-0.00424635382897606,1,-0.00437235450273626,2,-0.00430214570661571,3,-0.0041265620650671,4,-0.00323902739433193,5,-0.00456217901676218,6,-0.00450451867943204,7,-0.00450451867943204,8,-0.00395707009529415,9,-0.00424635382897606,10,-0.0041265620650671,11,-0.00442882901009564,12,-0.00485737744052084,13,-0.0040661382523436,14,-0.00437235450273626,15,-0.00485737744052084,16,-0.00430214570661571,17,-0.0040661382523436,18,-0.00450451867943204,19,-0.00430214570661571,20,-0.0040661382523436,21,-0.00450451867943204,22,-0.00442882901009564,23,-0.00304658477876437,24,-0.00506241101312233,25,-0.00442882901009564,26,-0.00358474117995136,27,-0.00437235450273626,28,-0.00424635382897606,29,-0.00390163776004878,30
"PRPF38A",NA,0.000915380191673562,1,0.00142437505771175,2,0.00117108038628915,3,0.000457000850851384,4,-0.0017499870319992,5,0.00230545860733578,6,0.00198731995696062,7,0.00198731995696062,8,-0.000140922319376289,9,0.000915380191673562,10,0.000457000850851384,11,0.00171037151222797,12,0.00366759070511827,13,0.000248780941005954,14,0.00142437505771175,15,0.00366759070511827,16,0.00117108038628915,17,0.000248780941005954,18,0.00198731995696062,19,0.00117108038628915,20,0.000248780941005954,21,0.00198731995696062,22,0.00171037151222797,23,-0.00194386111742823,24,0.0048668918733742,25,0.00171037151222797,26,-0.00115528250951559,27,0.00142437505771175,28,0.000915380191673562,29,-0.000316856614709224,30
"PIK3R1",NA,-0.00305864389272376,1,-0.00299084522800131,2,-0.00301486471943915,3,-0.00312277158576129,4,-0.00332347633662298,5,-0.00286481011885965,6,-0.00292015910542351,7,-0.00292015910542351,8,-0.00320837721873934,9,-0.00305864389272376,10,-0.00312277158576129,11,-0.00294097700678315,12,-0.00272276450523891,13,-0.00314899148856818,14,-0.00299084522800131,15,-0.00272276450523891,16,-0.00301486471943915,17,-0.00314899148856818,18,-0.00292015910542351,19,-0.00301486471943915,20,-0.00314899148856818,21,-0.00292015910542351,22,-0.00294097700678315,23,-0.00327223567548245,24,-0.00259998872230888,25,-0.00294097700678315,26,-0.0033229510195703,27,-0.00299084522800131,28,-0.00305864389272376,29,-0.00323185985009342,30
"DRG1",NA,-0.00298628086885668,1,-0.00286429583286734,2,-0.00292193581037369,3,-0.00308660886348193,4,-0.00320652179613466,5,-0.00262637053734351,6,-0.00271911679874525,7,-0.00271911679874525,8,-0.00319862887294974,9,-0.00298628086885668,10,-0.00308660886348193,11,-0.00278598184998023,12,-0.00223903032261874,13,-0.00312654166233572,14,-0.00286429583286734,15,-0.00223903032261874,16,-0.00292193581037369,17,-0.00312654166233572,18,-0.00271911679874525,19,-0.00292193581037369,20,-0.00312654166233572,21,-0.00271911679874525,22,-0.00278598184998023,23,-0.00310037845422848,24,-0.00186282416993906,25,-0.00278598184998023,26,-0.00329094237527493,27,-0.00286429583286734,28,-0.00298628086885668,29,-0.00322527611938047,30
"DDX54",NA,-0.00916752301670753,1,-0.00970043644152992,2,-0.00942453077657002,3,-0.00866692432960963,4,-0.00542725213757488,5,-0.0105550363765516,6,-0.0102671160692223,7,-0.0102671160692223,8,-0.00797235828840482,9,-0.00916752301670753,10,-0.00866692432960963,11,-0.00997226676435706,12,-0.0118391213435241,13,-0.00842586913016668,14,-0.00970043644152992,15,-0.0118391213435241,16,-0.00942453077657002,17,-0.00842586913016668,18,-0.0102671160692223,19,-0.00942453077657002,20,-0.00842586913016668,21,-0.0102671160692223,22,-0.00997226676435706,23,-0.00486727609175457,24,-0.0128770595424442,25,-0.00997226676435706,26,-0.0065702023380985,27,-0.00970043644152992,28,-0.00916752301670753,29,-0.00775370004446197,30
"SAP30L",NA,0.0134519742820552,1,0.0143949215587509,2,0.0139140198708525,3,0.0125647867740528,4,0.00690853583116373,5,0.0159160758988297,6,0.015396260156421,7,0.015396260156421,8,0.0113326963142244,9,0.0134519742820552,10,0.0125647867740528,11,0.0148850359159782,12,0.0181735682295889,13,0.0121402600727604,14,0.0143949215587509,15,0.0181735682295889,16,0.0139140198708525,17,0.0121402600727604,18,0.015396260156421,19,0.0139140198708525,20,0.0121402600727604,21,0.015396260156421,22,0.0148850359159782,23,0.00597878506449286,24,0.0200377528653782,25,0.0148850359159782,26,0.00886956544068752,27,0.0143949215587509,28,0.0134519742820552,29,0.0109464993052112,30
"SCMH1",NA,-0.00730625046744388,1,-0.00778926042291003,2,-0.00753782650831721,3,-0.00686024239647821,4,-0.00416499632443899,5,-0.00857935061540753,6,-0.00831170728738391,7,-0.00831170728738391,8,-0.00625420340882441,9,-0.00730625046744388,10,-0.00686024239647821,11,-0.00803814625643994,12,-0.00980070869392581,13,-0.00664814210473267,14,-0.00778926042291003,15,-0.00980070869392581,16,-0.00753782650831721,17,-0.00664814210473267,18,-0.00831170728738391,19,-0.00753782650831721,20,-0.00664814210473267,21,-0.00831170728738391,22,-0.00803814625643994,23,-0.00373137157647118,24,-0.0108300795988322,25,-0.00803814625643994,26,-0.0050776178602239,27,-0.00778926042291003,28,-0.00730625046744388,29,-0.00606667290801745,30
"PRKCSH",NA,0.000430194782490861,1,0.000837518193997334,2,0.000631945514668429,3,7.43879430249841e-05,4,-0.00146260160779472,5,0.00156551271131936,6,0.00130239547167573,7,0.00130239547167573,8,-0.000374011672079792,9,0.000430194782490861,10,7.43879430249841e-05,11,0.00106874497041375,12,0.00275781997426084,13,-8.3623598862215e-05,14,0.000837518193997334,15,0.00275781997426084,16,0.000631945514668429,17,-8.3623598862215e-05,18,0.00130239547167573,19,0.000631945514668429,20,-8.3623598862215e-05,21,0.00130239547167573,22,0.00106874497041375,23,-0.00157082954496543,24,0.00389016696352228,25,0.00106874497041375,26,-0.00108637092758405,27,0.000837518193997334,28,0.000430194782490861,29,-0.00050175722337345,30
"CRLF3",NA,-0.0190933159231808,1,-0.0204792413098092,2,-0.0197729010498299,3,-0.0177878859634449,4,-0.00951819222970956,5,-0.0227070247942167,6,-0.0219477410969524,7,-0.0219477410969524,8,-0.0159745972598706,9,-0.0190933159231808,10,-0.0177878859634449,11,-0.0211982894222108,12,-0.0259835896088555,13,-0.0171633971595422,14,-0.0204792413098092,15,-0.0259835896088555,16,-0.0197729010498299,17,-0.0171633971595422,18,-0.0219477410969524,19,-0.0197729010498299,20,-0.0171633971595422,21,-0.0219477410969524,22,-0.0211982894222108,23,-0.00818299676164399,24,-0.0286688849439376,25,-0.0211982894222108,26,-0.0123636322370723,27,-0.0204792413098092,28,-0.0190933159231808,29,-0.0154070559408618,30
"NARS",NA,-0.00127356123658138,1,-0.000890108086117326,2,-0.00108281723302514,3,-0.00160421259196609,4,-0.0028122345330036,5,-0.000196520010278232,6,-0.000448851772626697,7,-0.000448851772626697,8,-0.00201079574551632,9,-0.00127356123658138,10,-0.00160421259196609,11,-0.000669353535065907,12,0.000937657723363129,13,-0.00174840014818759,14,-0.000890108086117326,15,0.000937657723363129,16,-0.00108281723302514,17,-0.00174840014818759,18,-0.000448851772626697,19,-0.00108281723302514,20,-0.00174840014818759,21,-0.000448851772626697,22,-0.000669353535065907,23,-0.00281819518146702,24,0.0020188037167231,25,-0.000669353535065907,26,-0.00259723267779004,27,-0.000890108086117326,28,-0.00127356123658138,29,-0.00212291582926146,30
"SLC12A4",NA,0.0184247841535045,1,0.0198457977401362,2,0.0191238351129426,3,0.017086425820429,4,0.00868834725897851,5,0.0221328308027759,6,0.0213508602640304,7,0.0213508602640304,8,0.0152293778597134,9,0.0184247841535045,10,0.017086425820429,11,0.0205861353460858,12,0.0254816395811118,13,0.0164473094635468,14,0.0198457977401362,15,0.0254816395811118,16,0.0191238351129426,17,0.0164473094635468,18,0.0213508602640304,19,0.0191238351129426,20,0.0164473094635468,21,0.0213508602640304,22,0.0205861353460858,23,0.00736212265924477,24,0.0282190936792104,25,0.0205861353460858,26,0.0115521911180534,27,0.0198457977401362,28,0.0184247841535045,29,0.0146492654628543,30
